nama_sample,ph_label,ppm_label,ntu_label,status_air,kelayakan,jenis_air,raw_ph,volt_ph,raw_tds,volt_tds,comp_volt_tds,raw_turb,volt_turb,suhu
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47635.00,2.3986,11912.80,0.5999,0.5768,2116,1.7052,1.74,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47542.20,2.3940,12517.70,0.6303,0.6054,2112,1.7020,1.95,27.06
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47167.80,2.3751,12274.60,0.6181,0.5943,2139,1.7237,0.56,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47743.80,2.4041,11927.30,0.6006,0.5775,2110,1.7004,2.05,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47572.60,2.3955,12327.40,0.6207,0.5969,2112,1.7020,1.95,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47721.40,2.4030,12420.00,0.6254,0.6014,2140,1.7245,0.51,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47646.20,2.3992,11572.10,0.5827,0.5603,2106,1.6971,2.26,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47591.80,2.3965,13289.00,0.6692,0.6434,2111,1.7012,2.00,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47495.80,2.3916,10845.50,0.5461,0.5251,2109,1.6996,2.10,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47486.20,2.3912,12964.30,0.6528,0.6277,2110,1.7004,2.05,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47523.00,2.3930,11935.10,0.6010,0.5779,2109,1.6996,2.10,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47422.20,2.3879,11493.60,0.5788,0.5565,2126,1.7133,1.23,27.00
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47759.80,2.4049,13932.40,0.7016,0.6738,2124,1.7116,1.33,27.06
Cleo,8.02,6.0,NETRAL,LAYAK,Mineral,47516.60,2.3927,10965.50,0.5522,0.5303,2109,1.6996,2.10,27.06
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46175.80,2.3252,11826.30,0.5955,0.5546,2311,1.8623,0.00,28.69
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46311.80,2.3320,11986.40,0.6036,0.5621,2320,1.8696,0.00,28.69
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46347.00,2.3338,11804.10,0.5944,0.5536,2316,1.8664,0.00,28.69
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46268.60,2.3298,12493.80,0.6291,0.5859,2312,1.8632,0.00,28.69
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46363.00,2.3346,12644.20,0.6367,0.5930,2314,1.8648,0.00,28.69
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46380.60,2.3355,11072.50,0.5576,0.5193,2318,1.8680,0.00,28.69
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46404.60,2.3367,13647.80,0.6872,0.6400,2322,1.8712,0.00,28.69
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46510.20,2.3420,11840.70,0.5962,0.5553,2321,1.8704,0.00,28.69
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46534.20,2.3432,13058.90,0.6576,0.6117,2326,1.8744,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46441.40,2.3385,11610.30,0.5846,0.5438,2312,1.8632,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46369.40,2.3349,12716.40,0.6403,0.5957,2312,1.8632,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46561.40,2.3446,11962.50,0.6024,0.5603,2315,1.8656,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46585.40,2.3458,11816.70,0.5950,0.5535,2315,1.8656,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46422.20,2.3376,12237.70,0.6162,0.5732,2312,1.8632,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46507.00,2.3418,12767.40,0.6429,0.5980,2315,1.8656,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46422.20,2.3376,11206.90,0.5643,0.5249,2311,1.8623,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46483.00,2.3406,13191.60,0.6643,0.6179,2313,1.8640,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46676.60,2.3504,11607.10,0.5845,0.5437,2310,1.8615,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46540.60,2.3435,12919.60,0.6506,0.6052,2314,1.8648,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46342.20,2.3336,12085.70,0.6086,0.5661,2314,1.8648,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46657.40,2.3494,11528.70,0.5805,0.5400,2320,1.8696,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46679.80,2.3506,13474.90,0.6785,0.6312,2309,1.8607,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46510.20,2.3420,10880.50,0.5479,0.5097,2317,1.8672,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46555.00,2.3443,13100.40,0.6597,0.6136,2331,1.8785,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46521.40,2.3426,12090.50,0.6088,0.5663,2310,1.8615,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46383.80,2.3356,11890.50,0.5987,0.5570,2318,1.8680,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46447.80,2.3389,13617.30,0.6857,0.6379,2309,1.8607,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46537.40,2.3434,11282.50,0.5681,0.5285,2325,1.8736,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46459.00,2.3394,13370.80,0.6733,0.6263,2315,1.8656,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46700.60,2.3516,12055.20,0.6070,0.5647,2323,1.8720,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46582.20,2.3456,11991.30,0.6038,0.5617,2316,1.8664,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46547.00,2.3439,13281.30,0.6688,0.6214,2338,1.8841,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46667.00,2.3499,11715.90,0.5900,0.5482,2310,1.8615,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46513.40,2.3422,12798.00,0.6444,0.5995,2311,1.8623,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46342.20,2.3336,12929.10,0.6510,0.6056,2321,1.8704,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46756.60,2.3544,11164.10,0.5622,0.5229,2312,1.8632,0.00,28.75
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46484.60,2.3407,12868.30,0.6480,0.6021,2314,1.8648,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46531.00,2.3431,12791.40,0.6441,0.5985,2319,1.8688,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46478.20,2.3404,13018.80,0.6556,0.6091,2324,1.8728,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46617.40,2.3474,11954.40,0.6020,0.5593,2313,1.8640,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46575.80,2.3453,11826.50,0.5955,0.5533,2322,1.8712,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46617.40,2.3474,13183.70,0.6639,0.6168,2312,1.8632,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46615.80,2.3473,11567.10,0.5825,0.5412,2315,1.8656,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46675.00,2.3503,12724.40,0.6407,0.5953,2330,1.8777,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46654.20,2.3493,11917.50,0.6001,0.5576,2314,1.8648,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46451.00,2.3390,11890.30,0.5987,0.5563,2314,1.8648,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46486.20,2.3408,12412.10,0.6250,0.5807,2314,1.8648,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46548.60,2.3439,12415.20,0.6252,0.5809,2319,1.8688,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46444.60,2.3387,12818.60,0.6455,0.5997,2311,1.8623,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46715.00,2.3523,12669.70,0.6380,0.5928,2318,1.8680,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46393.40,2.3361,11008.60,0.5543,0.5151,2312,1.8632,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46513.40,2.3422,13506.70,0.6801,0.6319,2312,1.8632,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46459.00,2.3394,11044.10,0.5561,0.5167,2315,1.8656,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46305.40,2.3317,12740.20,0.6415,0.5961,2310,1.8615,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46657.40,2.3494,12652.10,0.6371,0.5920,2317,1.8672,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46375.80,2.3352,11043.70,0.5561,0.5167,2313,1.8640,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46476.60,2.3403,13516.30,0.6806,0.6324,2330,1.8777,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46539.00,2.3435,10903.10,0.5490,0.5101,2329,1.8768,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46743.80,2.3538,11176.60,0.5628,0.5229,2312,1.8632,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46638.20,2.3485,13484.30,0.6790,0.6309,2308,1.8599,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46646.20,2.3489,10883.90,0.5481,0.5092,2309,1.8607,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46443.00,2.3386,12665.00,0.6377,0.5919,2313,1.8640,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46459.00,2.3394,12077.70,0.6082,0.5651,2310,1.8615,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46267.00,2.3298,11397.50,0.5739,0.5333,2314,1.8648,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46750.20,2.3541,13514.90,0.6805,0.6323,2309,1.8607,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46715.00,2.3523,10943.00,0.5510,0.5114,2315,1.8656,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46510.20,2.3420,12922.60,0.6507,0.6046,2312,1.8632,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46801.40,2.3567,12348.10,0.6218,0.5777,2323,1.8720,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46492.60,2.3411,11397.50,0.5739,0.5333,2312,1.8632,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46646.20,2.3489,13071.50,0.6582,0.6116,2327,1.8752,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46815.80,2.3574,11780.10,0.5932,0.5512,2320,1.8696,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46587.00,2.3459,12826.70,0.6459,0.6001,2304,1.8567,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46764.60,2.3548,12735.50,0.6413,0.5952,2309,1.8607,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46558.20,2.3444,11030.90,0.5555,0.5161,2309,1.8607,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46804.60,2.3568,13692.30,0.6895,0.6406,2311,1.8623,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46526.20,2.3428,10965.50,0.5522,0.5125,2309,1.8607,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46711.80,2.3522,13001.20,0.6547,0.6083,2311,1.8623,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46484.60,2.3407,12362.70,0.6225,0.5784,2310,1.8615,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46932.60,2.3633,11565.60,0.5824,0.5411,2310,1.8615,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46844.60,2.3588,13623.70,0.6860,0.6374,2310,1.8615,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46654.20,2.3493,10922.00,0.5500,0.5110,2312,1.8632,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46852.60,2.3593,12994.60,0.6543,0.6073,2319,1.8688,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46894.20,2.3613,12237.90,0.6162,0.5726,2311,1.8623,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46662.20,2.3497,11544.70,0.5813,0.5401,2309,1.8607,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46691.00,2.3511,13570.80,0.6834,0.6342,2323,1.8720,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46790.20,2.3561,11099.90,0.5589,0.5187,2315,1.8656,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46657.40,2.3494,12969.20,0.6531,0.6068,2313,1.8640,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46587.00,2.3459,11988.00,0.6037,0.5609,2310,1.8615,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46743.80,2.3538,11844.10,0.5964,0.5535,2309,1.8607,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46817.40,2.3575,13645.90,0.6871,0.6377,2320,1.8696,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46559.80,2.3445,11028.10,0.5553,0.5154,2311,1.8623,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46747.00,2.3539,12753.00,0.6422,0.5967,2298,1.8519,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46774.20,2.3553,12705.00,0.6398,0.5944,2308,1.8599,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46713.40,2.3522,11114.10,0.5596,0.5200,2311,1.8623,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46907.00,2.3620,13756.30,0.6927,0.6436,2310,1.8615,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46887.80,2.3610,11035.90,0.5557,0.5163,2319,1.8688,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46518.20,2.3424,12834.60,0.6463,0.6005,2313,1.8640,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46900.60,2.3617,12487.30,0.6288,0.5842,2325,1.8736,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46998.20,2.3666,11189.50,0.5634,0.5229,2318,1.8680,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46708.60,2.3520,13468.60,0.6782,0.6302,2308,1.8599,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47059.00,2.3696,12407.20,0.6248,0.5805,2317,1.8672,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46881.40,2.3607,11386.20,0.5733,0.5321,2306,1.8583,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46827.00,2.3580,12944.80,0.6518,0.6057,2308,1.8599,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47142.20,2.3738,11459.90,0.5771,0.5362,2307,1.8591,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46852.60,2.3593,12511.40,0.6300,0.5847,2307,1.8591,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46919.80,2.3626,12036.00,0.6061,0.5631,2309,1.8607,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46719.80,2.3526,11461.30,0.5771,0.5356,2313,1.8640,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46900.60,2.3617,13308.30,0.6701,0.6227,2312,1.8632,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46676.60,2.3504,11058.30,0.5568,0.5174,2312,1.8632,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46902.20,2.3617,12730.80,0.6411,0.5949,2309,1.8607,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46836.60,2.3584,12319.20,0.6203,0.5764,2307,1.8591,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46833.40,2.3583,11746.50,0.5915,0.5496,2321,1.8704,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47102.20,2.3718,13125.80,0.6609,0.6134,2309,1.8607,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47123.00,2.3729,11184.70,0.5632,0.5227,2316,1.8664,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47035.00,2.3684,12532.20,0.6311,0.5863,2308,1.8599,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46897.40,2.3615,12553.10,0.6321,0.5873,2305,1.8575,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46910.20,2.3622,10987.80,0.5533,0.5135,2317,1.8672,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46911.80,2.3622,13300.50,0.6697,0.6223,2306,1.8583,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46911.80,2.3622,10877.40,0.5477,0.5089,2306,1.8583,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46812.60,2.3572,12570.60,0.6330,0.5875,2307,1.8591,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46927.80,2.3630,12476.30,0.6282,0.5837,2309,1.8607,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46795.00,2.3564,11110.90,0.5595,0.5198,2310,1.8615,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46785.40,2.3559,13385.10,0.6740,0.6263,2314,1.8648,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46993.40,2.3663,11116.00,0.5597,0.5201,2305,1.8575,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46990.20,2.3662,12799.50,0.6445,0.5982,2306,1.8583,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46702.20,2.3517,11813.50,0.5949,0.5521,2304,1.8567,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47054.20,2.3694,11639.10,0.5861,0.5439,2306,1.8583,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46977.40,2.3655,12873.10,0.6482,0.6023,2321,1.8704,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46929.40,2.3631,11531.80,0.5807,0.5389,2304,1.8567,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47025.40,2.3680,11411.80,0.5746,0.5339,2308,1.8599,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46915.00,2.3624,13279.40,0.6687,0.6206,2305,1.8575,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46940.60,2.3637,11704.70,0.5894,0.5470,2307,1.8591,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46999.80,2.3667,12805.90,0.6448,0.5985,2308,1.8599,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47059.00,2.3696,11613.50,0.5848,0.5427,2308,1.8599,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46883.00,2.3608,11541.50,0.5812,0.5394,2307,1.8591,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47137.40,2.3736,13525.90,0.6811,0.6328,2314,1.8648,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47102.20,2.3718,10919.10,0.5498,0.5109,2306,1.8583,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47047.80,2.3691,12769.00,0.6430,0.5967,2306,1.8583,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47366.20,2.3851,12255.30,0.6171,0.5734,2308,1.8599,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47145.40,2.3740,11355.80,0.5718,0.5307,2330,1.8777,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47014.20,2.3674,12521.00,0.6305,0.5858,2318,1.8680,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47243.00,2.3789,12517.70,0.6303,0.5857,2306,1.8583,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46894.20,2.3613,11071.10,0.5575,0.5174,2305,1.8575,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47033.40,2.3684,13348.60,0.6722,0.6238,2304,1.8567,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47036.60,2.3685,10794.10,0.5435,0.5050,2306,1.8583,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47079.80,2.3707,12797.80,0.6444,0.5981,2307,1.8591,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46988.60,2.3661,11912.70,0.5999,0.5567,2333,1.8801,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47177.40,2.3756,11759.30,0.5921,0.5502,2307,1.8591,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47003.00,2.3668,12136.90,0.6112,0.5672,2308,1.8599,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47151.80,2.3743,12380.00,0.6234,0.5786,2306,1.8583,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46865.40,2.3599,11634.40,0.5858,0.5437,2302,1.8551,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46975.80,2.3655,12432.90,0.6261,0.5810,2304,1.8567,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47049.40,2.3692,11261.40,0.5671,0.5269,2304,1.8567,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46887.80,2.3610,13319.60,0.6707,0.6225,2305,1.8575,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46918.20,2.3626,11072.80,0.5576,0.5175,2305,1.8575,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47115.00,2.3725,12673.20,0.6382,0.5923,2309,1.8607,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46900.60,2.3617,11946.20,0.6015,0.5589,2314,1.8648,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47211.00,2.3773,11869.70,0.5977,0.5547,2315,1.8656,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46948.60,2.3641,12090.40,0.6088,0.5650,2309,1.8607,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47030.20,2.3682,12460.00,0.6274,0.5830,2302,1.8551,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46959.80,2.3647,11087.00,0.5583,0.5181,2313,1.8640,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46913.40,2.3623,13209.10,0.6651,0.6173,2297,1.8511,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47015.80,2.3675,11624.70,0.5854,0.5433,2298,1.8519,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46895.80,2.3614,12975.50,0.6534,0.6071,2303,1.8559,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47289.40,2.3812,11675.80,0.5879,0.5463,2304,1.8567,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47255.80,2.3796,11254.90,0.5667,0.5266,2315,1.8656,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47214.20,2.3775,13406.20,0.6751,0.6265,2304,1.8567,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46991.80,2.3663,10904.50,0.5491,0.5102,2332,1.8793,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47131.00,2.3733,12810.80,0.6451,0.5987,2307,1.8591,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47095.80,2.3715,11912.60,0.5999,0.5567,2315,1.8656,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47401.40,2.3869,11823.10,0.5953,0.5525,2305,1.8575,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47180.60,2.3758,12186.40,0.6136,0.5695,2308,1.8599,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47271.80,2.3804,10840.70,0.5459,0.5072,2305,1.8575,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47279.80,2.3808,12791.40,0.6441,0.5978,2306,1.8583,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47159.80,2.3747,12048.90,0.6067,0.5631,2327,1.8752,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47196.60,2.3766,11512.50,0.5797,0.5386,2305,1.8575,0.00,28.81
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47230.20,2.3783,12933.90,0.6513,0.6044,2308,1.8599,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47124.60,2.3729,12386.40,0.6237,0.5789,2306,1.8583,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,46959.80,2.3647,11213.50,0.5647,0.5240,2302,1.8551,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47123.00,2.3729,13538.90,0.6817,0.6327,2303,1.8559,0.00,28.88
Amidis,7.71,6.0,NETRAL,LAYAK,Mineral,47343.80,2.3840,11207.10,0.5643,0.5243,2313,1.8640,0.00,28.81
