nama_sample,ph_label,ppm_label,status_air,kelayakan,jenis_air,raw_ph,volt_ph,raw_tds,volt_tds,comp_volt_tds,raw_turb,volt_turb,ntu_sensor,suhu
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55289.80,2.7841,13513.00,0.6804,0.6322,2125,1.7125,1.28,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54990.60,2.7690,15232.00,0.7670,0.7127,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55288.20,2.7840,14721.40,0.7413,0.6888,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55213.00,2.7802,13838.10,0.6968,0.6474,2126,1.7133,1.23,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54931.40,2.7661,15686.40,0.7899,0.7339,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55283.40,2.7838,14921.60,0.7514,0.6981,2126,1.7133,1.23,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55216.20,2.7804,13750.10,0.6924,0.6433,2120,1.7084,1.54,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55270.60,2.7831,15254.70,0.7681,0.7137,2120,1.7084,1.54,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55163.40,2.7777,16578.00,0.8348,0.7756,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55219.40,2.7806,14058.90,0.7079,0.6578,2110,1.7004,2.05,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55208.20,2.7800,15732.80,0.7922,0.7361,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55440.20,2.7917,15110.30,0.7609,0.7070,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55478.60,2.7936,12841.00,0.6466,0.6008,2125,1.7125,1.28,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55264.20,2.7828,15424.30,0.7767,0.7217,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55328.20,2.7860,16478.80,0.8298,0.7710,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55025.80,2.7708,13202.70,0.6648,0.6177,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55347.40,2.7870,14649.40,0.7377,0.6854,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55533.00,2.7964,16856.70,0.8488,0.7887,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55134.60,2.7763,13015.40,0.6554,0.6090,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55478.60,2.7936,14841.50,0.7473,0.6944,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55437.00,2.7915,16960.70,0.8541,0.7935,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55432.20,2.7913,14748.70,0.7427,0.6893,2123,1.7108,1.38,28.88
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55501.00,2.7947,13582.00,0.6839,0.6355,2125,1.7125,1.28,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55025.80,2.7708,15006.30,0.7556,0.7021,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55240.20,2.7816,15531.30,0.7821,0.7267,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55398.60,2.7896,14081.30,0.7091,0.6588,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55280.20,2.7836,16890.00,0.8505,0.7902,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55513.80,2.7954,14308.40,0.7205,0.6695,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55342.60,2.7868,13125.90,0.6610,0.6141,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55102.60,2.7747,15595.40,0.7853,0.7297,2139,1.7237,0.56,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55296.20,2.7844,14199.80,0.7150,0.6644,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55625.80,2.8010,15816.30,0.7964,0.7400,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55294.60,2.7843,14822.20,0.7464,0.6935,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55505.80,2.7950,13852.40,0.6975,0.6481,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55101.00,2.7746,17261.50,0.8692,0.8076,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55221.00,2.7806,15275.20,0.7692,0.7147,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55144.20,2.7768,14014.30,0.7057,0.6557,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55283.40,2.7838,15745.90,0.7929,0.7367,2139,1.7237,0.56,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55315.40,2.7854,15691.60,0.7901,0.7342,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55305.80,2.7849,12786.60,0.6439,0.5982,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55353.80,2.7873,13191.60,0.6643,0.6172,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54869.00,2.7629,16248.20,0.8182,0.7602,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55129.80,2.7760,15861.10,0.7987,0.7421,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55259.40,2.7826,14476.70,0.7290,0.6773,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55592.20,2.7993,17394.30,0.8759,0.8138,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55661.00,2.8028,14486.20,0.7294,0.6778,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55286.60,2.7839,13271.50,0.6683,0.6209,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55281.80,2.7837,17218.10,0.8670,0.8056,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55371.40,2.7882,16242.00,0.8179,0.7599,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55173.00,2.7782,13945.30,0.7022,0.6525,2139,1.7237,0.56,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55579.40,2.7987,15240.00,0.7674,0.7130,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55235.40,2.7814,14862.50,0.7484,0.6954,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55141.00,2.7766,13413.90,0.6755,0.6276,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55384.20,2.7889,16818.10,0.8469,0.7869,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55333.00,2.7863,15992.20,0.8053,0.7482,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55571.40,2.7983,14158.30,0.7129,0.6624,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54945.80,2.7668,15588.90,0.7850,0.7294,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55235.40,2.7814,15312.00,0.7710,0.7164,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55549.00,2.7972,14649.50,0.7377,0.6854,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55438.60,2.7916,16504.20,0.8311,0.7722,2138,1.7229,0.62,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55518.60,2.7956,15963.60,0.8038,0.7469,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55446.60,2.7920,14023.80,0.7062,0.6561,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55123.40,2.7757,15131.10,0.7619,0.7079,2120,1.7084,1.54,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55334.60,2.7864,15795.40,0.7954,0.7390,2138,1.7229,0.62,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55379.40,2.7886,14254.30,0.7178,0.6669,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55275.40,2.7834,16125.10,0.8120,0.7544,2128,1.7149,1.13,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55465.80,2.7930,15057.60,0.7582,0.7045,2120,1.7084,1.54,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55317.00,2.7855,14332.60,0.7217,0.6706,2121,1.7092,1.49,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55158.60,2.7775,17434.20,0.8779,0.8157,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55216.20,2.7804,15030.40,0.7569,0.7032,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55077.00,2.7734,12953.10,0.6523,0.6060,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55181.00,2.7786,15942.50,0.8028,0.7459,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55224.20,2.7808,15918.70,0.8016,0.7448,2123,1.7108,1.38,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55563.40,2.7979,14191.90,0.7146,0.6640,2138,1.7229,0.62,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55272.20,2.7832,15819.40,0.7966,0.7401,2124,1.7116,1.33,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55137.80,2.7765,14867.00,0.7486,0.6956,2122,1.7100,1.44,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55441.80,2.7918,13321.30,0.6708,0.6233,2126,1.7133,1.23,28.81
KeranCuka 1,6.28,254.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),55214.60,2.7803,15781.00,0.7946,0.7383,2122,1.7100,1.44,28.81
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54158.20,2.7271,19066.70,0.9601,0.8962,2114,1.7036,1.85,28.56
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54307.10,2.7346,13673.40,0.6885,0.6427,2115,1.7044,1.79,28.56
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53908.60,2.7146,16566.60,0.8342,0.7787,2110,1.7004,2.05,28.56
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53633.30,2.7007,18333.60,0.9232,0.8618,2113,1.7028,1.90,28.56
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53724.50,2.7053,15169.50,0.7639,0.7131,2118,1.7068,1.64,28.56
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53847.70,2.7115,17227.90,0.8675,0.8098,2110,1.7004,2.05,28.56
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53964.50,2.7174,16313.90,0.8215,0.7660,2114,1.7036,1.85,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53814.10,2.7098,13870.10,0.6984,0.6512,2116,1.7052,1.74,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53993.40,2.7188,19695.30,0.9918,0.9247,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53623.60,2.7002,17410.40,0.8767,0.8174,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54055.70,2.7220,14300.70,0.7201,0.6714,2116,1.7052,1.74,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53753.20,2.7067,19073.10,0.9604,0.8955,2114,1.7036,1.85,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53996.50,2.7190,18438.90,0.9285,0.8657,2114,1.7036,1.85,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53801.30,2.7092,14876.60,0.7491,0.6985,2117,1.7060,1.69,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53900.60,2.7142,20226.50,1.0185,0.9497,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54020.50,2.7202,15753.90,0.7933,0.7397,2114,1.7036,1.85,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53951.70,2.7167,13996.70,0.7048,0.6572,2117,1.7060,1.69,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54207.80,2.7296,17626.20,0.8876,0.8276,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53719.70,2.7050,18560.60,0.9346,0.8714,2115,1.7044,1.79,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54340.70,2.7363,16334.70,0.8225,0.7669,2130,1.7165,1.03,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53932.50,2.7158,18021.70,0.9075,0.8461,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54307.00,2.7346,17816.50,0.8971,0.8365,2114,1.7036,1.85,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54002.90,2.7193,16483.50,0.8300,0.7739,2114,1.7036,1.85,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53847.60,2.7115,19951.50,1.0047,0.9367,2115,1.7044,1.79,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54131.10,2.7258,14238.40,0.7170,0.6685,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54275.20,2.7330,18466.40,0.9299,0.8670,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54388.70,2.7387,19821.90,0.9981,0.9296,2113,1.7028,1.90,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54171.00,2.7278,14273.70,0.7187,0.6702,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54163.00,2.7274,17381.20,0.8752,0.8161,2115,1.7044,1.79,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54177.30,2.7281,20153.00,1.0148,0.9462,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53886.10,2.7134,14177.50,0.7139,0.6656,2118,1.7068,1.64,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54063.70,2.7224,18621.60,0.9377,0.8743,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54243.00,2.7314,18013.50,0.9071,0.8457,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53974.10,2.7179,15985.70,0.8050,0.7505,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54343.80,2.7365,18173.40,0.9151,0.8533,2105,1.6963,2.31,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53966.10,2.7175,16965.10,0.8543,0.7965,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54313.50,2.7349,15396.80,0.7753,0.7221,2113,1.7028,1.90,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54110.30,2.7247,19151.30,0.9644,0.8981,2123,1.7108,1.38,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54047.80,2.7216,17560.80,0.8843,0.8245,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54063.70,2.7224,14353.50,0.7228,0.6739,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54372.70,2.7379,20194.80,1.0169,0.9471,2111,1.7012,2.00,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54139.10,2.7262,16891.60,0.8506,0.7931,2115,1.7044,1.79,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54175.90,2.7280,14207.70,0.7154,0.6663,2116,1.7052,1.74,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54433.50,2.7410,21097.50,1.0624,0.9894,2105,1.6963,2.31,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54038.20,2.7211,15958.70,0.8036,0.7484,2110,1.7004,2.05,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54033.50,2.7208,15358.40,0.7734,0.7203,2114,1.7036,1.85,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54030.20,2.7207,20719.70,1.0433,0.9728,2111,1.7012,2.00,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54419.20,2.7403,14888.10,0.7497,0.6990,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53860.60,2.7121,17758.80,0.8942,0.8338,2114,1.7036,1.85,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53778.90,2.7080,17310.80,0.8717,0.8118,2113,1.7028,1.90,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54159.70,2.7272,15926.60,0.8020,0.7478,2126,1.7133,1.23,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54236.60,2.7311,18176.70,0.9153,0.8534,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53866.80,2.7125,17062.80,0.8592,0.8002,2128,1.7149,1.13,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54028.40,2.7206,16145.80,0.8130,0.7572,2113,1.7028,1.90,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54307.00,2.7346,17768.40,0.8947,0.8333,2111,1.7012,2.00,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54023.80,2.7204,15708.90,0.7910,0.7367,2111,1.7012,2.00,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54291.10,2.7338,17298.10,0.8710,0.8122,2116,1.7052,1.74,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53745.20,2.7063,19039.30,0.9587,0.8939,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54180.50,2.7282,14687.80,0.7396,0.6896,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54078.10,2.7231,18842.10,0.9488,0.8836,2113,1.7028,1.90,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54300.60,2.7343,17187.90,0.8655,0.8070,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54033.30,2.7208,15825.80,0.7969,0.7422,2114,1.7036,1.85,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54439.90,2.7413,19000.80,0.9568,0.8921,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54129.30,2.7257,16963.70,0.8542,0.7965,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54201.30,2.7293,14062.30,0.7081,0.6595,2112,1.7020,1.95,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54279.80,2.7332,20975.70,1.0562,0.9848,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54041.40,2.7212,14372.90,0.7237,0.6740,2114,1.7036,1.85,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53986.90,2.7185,17888.50,0.9008,0.8389,2112,1.7020,1.95,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53892.50,2.7137,18616.90,0.9374,0.8741,2112,1.7020,1.95,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54175.80,2.7280,15518.50,0.7814,0.7278,2113,1.7028,1.90,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54388.80,2.7387,18568.70,0.9350,0.8708,2114,1.7036,1.85,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54222.10,2.7303,18037.40,0.9083,0.8459,2110,1.7004,2.05,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54084.70,2.7234,15459.00,0.7784,0.7258,2113,1.7028,1.90,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54260.80,2.7323,20641.20,1.0394,0.9680,2111,1.7012,2.00,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53923.00,2.7153,13502.20,0.6799,0.6332,2110,1.7004,2.05,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54417.50,2.7402,17251.50,0.8687,0.8090,2103,1.6947,2.41,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),53940.50,2.7162,20049.10,1.0096,0.9413,2110,1.7004,2.05,28.63
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54406.40,2.7396,14772.90,0.7439,0.6928,2112,1.7020,1.95,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54163.00,2.7274,18160.60,0.9145,0.8517,2110,1.7004,2.05,28.69
KeranCuka 5,4.93,252.0,ASAM,TIDAK LAYAK,Tercemar Asam (Cuka),54319.90,2.7353,18314.30,0.9222,0.8589,2104,1.6955,2.36,28.69
